14473	minionmartineua	11	161	2	0	2
14512	frostelementalfrost-nofall	80	30000	138	152	266
14513	acidelementalcaustic-nofall	95	26677	260	213	348
14514	acidelementalmiasma	115	125000	335	257	416
14515	acidelementalmiasma-nofall	115	55728	335	257	416
14516	acidelementalcaustic	100	80000	260	213	348
14517	frostelementalfrost	80	30000	138	152	266
14518	frostelementalshivver	60	17500	133	161	288
14519	frostelementalshivver-nofall	61	11351	133	161	288
14520	golempyreal	100	80000	255	230	355
14521	golemglacial	50	10000	180	155	290
14522	golemglacialunstable	115	125000	90	165	125
14555	energyclusterblinding	105	46702	335	205	415
14556	energyclusterdim	105	46702	335	205	415
14557	energyclusterfaint	105	46702	335	205	415
14558	energyclustervibrant	100	80000	335	205	415
14559	golemoak	80	30000	230	207	320
14560	riftquiddityinvokinghigh	105	47709	375	260	445
14561	riftquiddityinvokinglow	105	47709	375	260	445
14562	riftquiddityinvokingmid	105	47709	375	260	445
14563	riftquiddityinvokingpuny	105	47709	375	260	445
14571	aulakheinvoking	50	4294	75	90	60
14572	empyreanfemaleinvoking	620	23974	1	0	1
14573	empyreanmaleinvoking	600	23974	1	0	1
14574	lilithainvoking	45	318	1	0	1
14575	tanuainvoking	50	3318	137	189	142
14576	tanuaspiritinvoking	50	3318	137	189	142
14577	tikakheinvoking	50	4294	75	90	60
14578	windreaveinvoking	50	3694	80	114	110
14602	tanuaspiritinvokingtimaru	50	3318	137	189	142
14799	energyclusterwalllicker	105	46702	335	205	415
14800	golemcrystal	80	30000	150	240	335
14801	golemcrystallord	220	1400000	50	600	900
14802	golemcrystalminion	100	80000	850	220	200
14872	olthoialteredhollow	100	80000	265	320	345
14873	olthoialteredhollowboss	100	80000	265	320	345
14874	olthoiaugmentedhollow	100	80000	305	340	370
14875	frostelementalhyem	100	80000	266	222	349
14876	stormelementalmaelstrom	115	125000	320	270	418
14877	stormelementaltsuric	115	125000	320	270	418
14878	thermicelementalsirrocco	115	125000	320	270	418
14879	thermicelementalsirroccoboss	115	125000	320	270	418
14880	thermicelementaltheral	115	125000	280	270	410
14921	sentinelwedding1	126	10935	1	0	1
14922	sentinelwedding2	126	10935	1	0	1
14923	sentinelwedding3	126	10935	1	0	1
15266	golemcoralacidic	100	80000	260	210	350
15267	golemdiamondacidic	100	80000	310	240	390
15299	simulacrummartinate	50	10000	180	180	180
15300	simulacrummartinatemage	50	10000	180	180	120
15774	guardbalthazar	55	3674	1	0	1
15809	brontynnmarshad	15	392	4	0	5
15810	glysandercartoth	5	154	1	0	1
15811	liatze	15	392	4	0	5
15812	taiwo	15	392	4	0	5
15860	shoempyreanthrall	42	2777	1	0	1
15862	tumerokgladiator-thorstenarmor	80	30000	215	200	310
16892	researcherarcanumgreekgiftsii	44	2444	1	0	1
16909	golemgranite-nofall	60	17500	115	110	210
16910	golemobsidian-nofall	60	17500	215	157	320
16911	zombielich-nofall	21	1989	86	76	126
16912	golemoubliette	49	2887	0	0	0
16913	grievverspinner	85	20849	244	240	255
16914	hollowminionterebrous-nofall	80	30000	270	250	365
16915	hollowminiontumideon-nofall	60	17500	200	210	320
16916	tuskerrampager-nofall	100	80000	240	230	330
16917	virindidirectorsubstitute-nofall	50	10000	105	120	200
16918	virindidirector-nofall	50	10000	105	120	200
19127	grievverscholar	28	1815	2	0	2
19128	loom	66	4517	0	0	0
19129	spinningwheel	66	4517	0	0	0
19256	banderlingyoung-noaggro	8	1000	15	3	30
19257	drudgeskulker-noaggro	8	1000	5	5	15
19258	drudgeslinker-noaggro	8	1000	10	9	20
19259	mitescion-noaggro	8	1000	8	29	32
19260	mitesnippet-noaggro	8	1000	10	27	32
19261	mosswartcreeper-noaggro	8	1000	34	34	52
19262	mosswartyoung-noaggro	8	1000	20	34	20
19263	shrethgnawer-noaggro	8	1000	18	8	34
19264	skeletonrelicbones-noaggro	80	30000	160	190	275
19267	statuereplicaextremegrievversmall	115	125000	110	270	200
19270	statuereplicaextremeshadowsmall	160	500000	180	300	220
19273	statuereplicaextremevirindismall	100	80000	200	240	300
19276	statuereplicahighgolemsmall	80	30000	200	195	200
19279	statuereplicahighsclavussmall	115	125000	190	190	210
19282	statuereplicahighskeletonsmall	100	80000	140	160	170
19285	statuereplicahightumeroksmall	100	80000	200	180	200
19288	statuereplicalowdrudgesmall	15	2000	48	63	105
19291	statuereplicalowgromniesmall	20	3500	68	50	70
19294	statuereplicalowmosswartsmall	20	3500	70	65	80
19297	statuereplicalowreedsharksmall	15	2000	40	57	75
19300	statuereplicamidbanderlingsmall	40	7000	127	131	226
19303	statuereplicamidbentensmall	50	10000	110	129	231
19306	statuereplicamidsclavussmall	40	7000	85	120	206
19309	statuereplicamidskeletonsmall	50	10000	120	124	242
19312	statuereplicamidthorstensmall	50	10000	123	145	248
19315	statuereplicamidzharalimsmall	50	10000	152	140	269
19354	tinkerarcanum	40	2706	1	0	1
19425	golemcoralreward	341	30000	130	220	220
19426	golemcrystalreward	200	30000	150	250	200
19435	phyntoswaspred-immobile	6	100	10	14	30
19436	skeletonoldbones-noaggro	8	1000	21	22	46
19439	ursuinslasher	30	5000	90	95	75
19460	artificerarcanum	75	1409	0	0	0
19461	guardetienne	55	3674	1	0	1
19462	guardguen	65	3527	1	0	1
19463	guardisabelle	55	3674	1	0	1
19464	coronusgin	4	221	1	0	1
19537	eluvicelementalavalanche	115	125000	290	270	402
19538	eluvicelementalblizzard	115	125000	290	270	402
19539	estuaryelementalconflagration	115	125000	317	270	418
19540	estuaryelementalscoriscant	115	125000	296	257	395
19541	golemcoralviceroy	110	299711	297	240	380
19542	golemcrystalimperator	135	250000	264	270	401
19543	golemdiamondsuzerain	185	800000	290	255	395
19544	golemglacialmargrave	70	55683	272	175	340
19545	golemmagmaexarch	95	190435	285	225	365
19713	arcanumalchemist	126	3530	0	0	0
19714	emissaryasheron	60	3437	0	0	0
20017	cocoonedauroch	13	288	50	17	20
20021	humanmartine	14	1208	4	0	5
20024	fireelementalflammarewards	61	21488	126	152	260
20025	frostelementalfrostrewards	61	21927	138	152	266
20026	lightningelementalscintillarewards	61	22977	144	158	290
20027	golemobsidianrewards	66	7000	150	197	150
20186	acidelementalapozim	80	30000	175	190	295
20187	acidelementalbuillic	80	30000	220	205	300
20188	acidelementalmox	50	10000	85	115	200
20189	frostelementalbrumal	100	80000	310	241	380
20190	frostelementalgelid	115	125000	330	270	415
20191	frostelementalhorripal	30	5000	45	65	120
20192	golemcrystalsovereign	150	189879	250	55	330
20193	asheronlo	710	131633	0	220	200
20194	elysalo	126	22127	180	163	180
20195	gaerlanlo	710	503834	450	1220	550
20203	alatarlocke	5	152	1	0	1
20204	slithetradittor	5	152	1	0	1
20632	skeletonrelicgelid-nofall	160	500000	280	250	290
20633	zombiemagusgelid-nofall	160	500000	275	260	290
20634	zombierevgelid-nofall	60	8000	130	210	220
20864	somaticelementalcorrosion	161	150000	15	159	190
20865	somaticelementalcorrosion1	999	150000	15	159	190
20866	somaticelementalcorrosion2	161	150000	15	159	190
20867	somaticelementalcorrosion3	161	150000	15	159	190
20868	somaticelementalcorrosion4	161	150000	15	159	190
20869	somaticelementalcorrosion5	161	150000	15	159	190
20870	somaticelementalcorrosion6	161	150000	15	159	190
20871	somaticelementalrazzia5	161	150000	15	159	190
20872	somaticelementalrazzia6	161	150000	15	159	190
20873	somaticelementalstasiary	161	150000	1	69	50
20874	somaticelementalstasiary1	999	150000	1	159	50
20875	somaticelementalstasiary2	999	150000	1	159	50
20876	somaticelementalstasiary3	161	150000	1	69	50
20877	somaticelementalstasiary4	161	150000	1	69	50
20878	somaticelementalstasiary5	161	150000	1	69	50
20879	somaticelementalstasiary6	161	150000	1	69	50
20880	somaticelementalstrife	161	150000	15	159	190
20881	somaticelementalstrife1	999	150000	15	69	190
20882	somaticelementalstrife2	999	150000	15	69	190
20883	somaticelementalstrife3	161	150000	15	159	190
20884	somaticelementalstrife4	161	150000	15	159	190
20885	somaticelementaltempest	161	150000	1	69	50
20886	somaticelementaltempest1	999	150000	1	69	50
20887	somaticelementaltempest2	161	150000	1	169	50
20888	somaticelementaltempest3	161	150000	1	69	50
20889	somaticelementaltempest4	161	150000	1	69	50
20890	somaticelementaltempest5	161	150000	1	69	50
20891	somaticelementaltempest6	161	150000	1	69	50
20911	retreatambrosiaroe	84	2583	4	0	5
20912	retreathibdinvelos	36	2213	4	0	5
20913	retreatjosef	24	1318	4	0	5
20914	retreatjulianbartok	24	1394	4	0	5
20915	retreatkirasojini	14	2180	4	0	5
20916	retreatleandra	96	4274	4	0	5
20918	retreatremmick	16	835	4	0	5
20925	retreatcollector	40	2213	1	0	1
21135	antiusblackmoor	126	4016	1	0	1
21136	emissaryasheronaugust	60	3437	0	0	0
21160	acidelementalscourge	40	7000	75	94	196
21161	acidelementalsinge	18	878	35	25	55
21162	acidelementalstringent	8	1000	10	12	25
21163	fireelementalflamma-nosummon	60	17500	126	152	260
21164	fireelementalgout	50	10000	146	144	258
21165	frostelementalchill	20	3500	35	25	55
21166	frostelementalflake	8	1000	10	12	25
21167	frostelementalgelid-nosummon	115	56230	330	270	415
21168	lightningelementalcharge	50	10000	129	146	260
21169	lightningelementalscintilla-nosummon	60	17500	144	158	290
21170	lightningelementalvoltarc	80	30000	180	200	300
21199	arwicsurveyor	35	1584	1	0	1
21274	follyinvisiblenpc	15	307	1	0	1
21338	collectorshoyanshidestroyed	5	221	1	0	1
21341	guardroyalyanshi	35	1096	1	0	1
21371	frostelementalbrumal-nosummon	100	80000	310	241	380
21383	gaerlanacidrepeat	600	1000000	222	177	405
21386	gaerlanfirerepeat	450	500000	157	137	345
21388	gaerlanicerepeat	300	200000	67	102	250
21390	gaerlanlightningrepeat	750	2000000	257	227	450
21449	arwicconsultantlugian	221	17763	2	0	2
21450	arwicconsultanttumerok	78	2420	1	0	1
21451	arwicforemanhuman	35	1584	1	0	1
21452	arwicworkeralu	35	1584	1	0	1
21453	arwicworkergha	35	1584	1	0	1
21454	arwicworkergolem1	49	2887	0	0	0
21455	arwicworkergolem2	49	2887	0	0	0
21456	arwicworkergolem3	49	2887	0	0	0
21457	arwicworkerlazy	35	737	1	0	1
21458	arwicworkersho	35	1584	1	0	1
21485	bookshelfdericost	213	17539	0	0	0
21486	bookshelffalatacot	213	17539	0	0	0
21487	bookshelfyalain	710	43164	0	0	0
21489	golemplatinumasheron	710	43164	0	0	0
21493	pillarornate	710	43164	0	0	0
21494	statuefloorwalk	710	43164	0	0	0
21495	statuegoldensilence	710	43164	0	0	0
21496	headsphinx	171	13410	0	0	0
21497	statuebed	171	13410	0	0	0
21498	statueblack	171	13410	0	0	0
21499	statuecoffin	171	13410	0	0	0
21500	statuedarkness	171	13410	0	0	0
21501	statuedeath	171	13410	0	0	0
21502	statuee	171	13410	0	0	0
21503	statueeyes	171	13410	0	0	0
21504	statueflame	171	13410	0	0	0
21505	statuehole	171	13410	0	0	0
21506	statuehope	171	13410	0	0	0
21507	statueman	171	13410	0	0	0
21508	statuemushroom	171	13410	0	0	0
21509	statuenothing	171	13410	0	0	0
21510	statuering	171	13410	0	0	0
21511	statuesilence	171	13410	0	0	0
21512	statuestars	171	13410	0	0	0
21513	statuesunlight	171	13410	0	0	0
21514	statuetime	171	13410	0	0	0
21515	statuetomorrow	171	13410	0	0	0
21516	statuewind	171	13410	0	0	0
21525	tuskerguard-noxp	80	30000	230	225	325
21526	tuskerrampager-nofall-noxp	95	35260	240	230	330
21549	wispcorrosion	100	80000	265	230	370
21550	wispstasis	100	80000	275	215	370
21551	wispstrife	100	80000	250	230	355
21552	wisptempest	115	125000	275	245	375
21720	chestgaerlanprison	710	5228	0	0	0
21721	gaerlanceremonyinvisiblenpc-extreme	68	4750	0	0	0
21722	gaerlanceremonyinvisiblenpc-high	68	4750	0	0	0
21723	gaerlanceremonyinvisiblenpc-low	68	4750	0	0	0
21724	gaerlanceremonyinvisiblenpc-mid	68	4750	0	0	0
21745	gaerlanrollingdeathnpc-low	28	1894	1	0	1
21979	golemplatinumacid1	710	43164	0	0	0
21980	golemplatinumfire1	710	43164	0	0	0
21981	golemplatinumice1	710	43164	0	0	0
21982	golemplatinumlightning1	710	43164	0	0	0
22001	golemcoralviceroyportal1	110	299711	297	240	380
22002	golemdiamondsuzerainportal1	145	542850	290	255	395
22003	golemglacialmargraveportal1	100	80000	272	175	340
22004	golemmagmaexarchportal1	95	190435	285	225	365
22009	olthoidrone	40	7000	110	150	195
22010	olthoiservant	50	10000	140	165	235
22049	skeletonbrelaxnew	200	1100000	210	200	240
22050	skeletoncambarthnew	200	1100000	210	200	240
22051	skeletoncharrednew	135	250000	160	200	230
22052	skeletonsearednew	80	30000	210	200	240
22053	tuskerassailer	115	125000	280	290	385
22054	virindiprofane	115	125000	300	250	390
22074	collectorartscraftsalchemy	35	221	1	0	1
22075	collectorartscraftscooking	35	221	1	0	1
22076	collectorartscraftsfletching	35	221	1	0	1
22077	virindimasterlethenew	135	250000	200	240	300
22081	mitemazewizardnew	600	32094	0	0	0
22088	hauntedmansionowner	5	152	1	0	1
22105	elysarithwicparade	126	22127	180	163	180
22106	royalguardrithwicparade1	95	4902	1	0	1
22107	royalguardrithwicparade2	95	4902	1	0	1
22108	royalguardrithwicparade3	95	4902	1	0	1
22109	royalguardrithwicparade4	95	4902	1	0	1
22110	royalguardrithwicparade5	95	4902	1	0	1
22111	royalguardrithwicparade6	95	4902	1	0	1
22112	royalmagerithwicparade	102	3668	1	0	1
22113	undeadhauntedmansionwandering	666	1	0	0	0
22114	zombiehauntedmansionboss	50	10000	125	136	240
22115	ursuinrugalivemonster1	8	1000	46	42	86
22116	mysterioussarcophagus	666	5000	1	999	999
22133	zombiehauntedmansionscrollboss	50	10000	125	136	240
22138	elysaqalabarparade	126	22127	180	163	180
22139	elysayanshiparade	126	22127	180	163	180
22140	royalguardqalabarparade1	95	4902	1	0	1
22141	royalguardqalabarparade2	95	1808	1	0	1
22142	royalguardqalabarparade3	95	4902	1	0	1
22143	royalguardqalabarparade4	95	4902	1	0	1
22144	royalguardqalabarparade5	95	4902	1	0	1
22145	royalguardqalabarparade6	95	4902	1	0	1
22146	royalguardyanshiparade1	95	4902	1	0	1
22147	royalguardyanshiparade2	95	4902	1	0	1
22148	royalguardyanshiparade3	95	4902	1	0	1
22149	royalguardyanshiparade4	95	4902	1	0	1
22150	royalguardyanshiparade5	95	4902	1	0	1
22151	royalguardyanshiparade6	95	4902	1	0	1
22152	royalmageqalabarparade	102	3668	1	0	1
22153	royalmageyanshiparade	102	3668	1	0	1
22208	skeletonwraith	50	10000	80	120	190
22220	ursuinrugalivemonster2	8	1000	46	42	86
22257	fishingholenewbie	5	24	0	0	0
22461	humanvoodoun	47	3155	1	0	1
22462	statuehearnoevilportal	171	13410	0	0	0
22463	statuehearnoevilriddle	171	13410	0	0	0
22464	statueseenoevilportal	171	13410	0	0	0
22465	statueseenoevilriddle	171	13410	0	0	0
22466	statuespeaknoevilportal	171	13410	0	0	0
22467	statuespeaknoevilriddle	171	13410	0	0	0
22468	statuetuskiealchemy	171	13410	0	0	0
22469	statuetuskiearcane	171	13410	0	0	0
22470	statuetuskiearmortink	171	13410	0	0	0
22471	statuetuskieatlatl	171	13410	0	0	0
22472	statuetuskieaxe	171	13410	0	0	0
22473	statuetuskiebow	171	13410	0	0	0
22474	statuetuskiecooking	171	13410	0	0	0
22475	statuetuskiecreature	171	13410	0	0	0
22476	statuetuskiecrossbow	171	13410	0	0	0
22477	statuetuskiedagger	171	13410	0	0	0
22478	statuetuskiefletching	171	13410	0	0	0
22479	statuetuskiehealing	171	13410	0	0	0
22480	statuetuskieitem	171	13410	0	0	0
22481	statuetuskieitemtink	171	13410	0	0	0
22482	statuetuskiejump	171	13410	0	0	0
22483	statuetuskielife	171	13410	0	0	0
22484	statuetuskielockpick	171	13410	0	0	0
22485	statuetuskiemace	171	13410	0	0	0
22486	statuetuskiemagicdefense	171	13410	0	0	0
22487	statuetuskiemagicitemtink	171	13410	0	0	0
22488	statuetuskiemanaconversion	171	13410	0	0	0
22489	statuetuskiemeleedefense	171	13410	0	0	0
22490	statuetuskiemissiledefense	171	13410	0	0	0
22491	statuetuskieriches	171	13410	0	0	0
22492	statuetuskierun	171	13410	0	0	0
22493	statuetuskiespear	171	13410	0	0	0
22494	statuetuskiestaff	171	13410	0	0	0
22495	statuetuskiesword	171	13410	0	0	0
22496	statuetuskieunarmed	171	13410	0	0	0
22497	statuetuskiewar	171	13410	0	0	0
22498	statuetuskieweapontink	171	13410	0	0	0
22499	tuskerbabysitter	171	13410	0	0	0
22500	tuskerkingnpc	201	16392	0	0	0
22501	tuskiecaocao	171	13410	0	0	0
22502	tuskiemumu	171	13410	0	0	0
22503	tuskiepopo	171	13410	0	0	0
22504	tuskieshimshim	171	13410	0	0	0
22505	carenzisavage	115	125000	182	285	310
22506	chittickironspine	115	125000	345	284	400
22507	chittickobsidian	135	250000	347	314	451
22508	chittickspiny	8	1000	10	24	20
22509	humantuskerkin	15	2000	5	25	35
22510	humantuskerkinmage	20	3500	23	25	45
22511	humantuskerminion	40	7000	75	80	180
22512	humantuskerminionmage	40	7000	85	100	180
22513	humantuskersycophant	100	80000	330	265	410
22514	humantuskersycophantmage	100	80000	330	265	410
22515	humantuskerworshipper	80	30000	210	205	320
22516	humantuskerworshippermage	80	30000	250	205	340
22517	tuskerannihilator	240	1850000	295	355	420
22518	tuskerdevastator	135	250000	290	345	410
22519	tuskerliberator	60	17500	190	187	296
22520	tuskerredeemer	60	17500	170	155	295
22521	tuskiegunner	80	30000	230	235	325
22522	tuskielauncher	60	17500	190	200	300
22523	tuskiethrower	40	7000	100	111	220
22524	tuskietosser	20	3500	40	48	54
22580	tuskeralbino-nofall	27	1864	60	97	50
22581	tuskerannihilator-nofall	285	395725	295	355	420
22582	tuskerassailer-nofall	115	52928	280	290	385
22583	tuskerassailer-tusk	115	125000	280	290	385
22584	tuskercrimsonback-nofall	26	1821	50	88	88
22585	tuskercrimsonback-tusk	30	5000	50	88	88
22586	tuskerdevastator-nofall	145	126576	290	345	410
22587	tuskerdevastator-tusk	135	250000	290	345	410
22588	tuskerfemale-nofall	18	819	40	48	54
22589	tuskerfemale-tusk	15	2000	40	48	54
22590	tuskergoldenback-nofall	28	1847	60	97	70
22591	tuskergoldenback-tusk	30	5000	60	97	70
22592	tuskerguard-nofall	80	30000	230	225	325
22593	tuskerguard-tusk	80	30000	230	225	325
22594	tuskerliberator-nofall	60	17500	190	187	296
22595	tuskerliberator-tusk	60	17500	190	187	296
22596	tuskermale-nofall	21	1127	50	56	84
22597	tuskermale-tusk	20	3500	50	56	84
22598	tuskermowen	900	5000000	267	395	418
22599	tuskerrampager-tusk	100	80000	240	230	330
22600	tuskerredeemer-nofall	60	17500	170	155	295
22601	tuskerredeemer-tusk	60	17500	170	155	295
22602	tuskersilver-nofall	80	30000	220	220	315
22603	tuskersilver-tusk	80	30000	220	220	315
22604	tuskerslave-nofall	80	30000	210	200	320
22605	tuskerslave-tusk	80	30000	210	200	320
22606	tuskiegunner-nofall	80	30000	230	235	325
22607	tuskielauncher-nofall	70	13561	190	200	300
22608	tuskiethrower-nofall	44	5448	100	111	220
22609	tuskietosser-nofall	18	783	40	48	54
22610	tuskerarmored-nofall	100	80000	255	254	340
22611	tuskerarmored-tusk	100	80000	255	254	340
22612	tuskerplated-nofall	100	80000	275	300	380
22613	tuskerplated-tusk	100	80000	275	300	380
22640	mayoroolutanga	16	946	50	48	40
22641	statuetuskerisland	171	13410	0	0	0
22642	tailoroolutangafake	18	425	2	0	2
22643	towncrieroolutanga	16	946	50	48	40
22644	tuskeremporiumhawker	5	152	1	0	1
22645	tuskermowennpc	171	13410	0	0	0
22745	reedsharkjunglereaver	40	7000	100	120	175
22746	reedsharkravager	100	80000	305	300	405
22747	reedsharkreaper	115	125000	195	325	355
22748	reedsharkstripling	8	1000	16	16	44
22749	humansacrificeoolutanga	6	64	2	0	2
22753	guardiantempleenlightenment	171	13410	0	0	0
22754	guardiantempleforgetfulness	171	13410	0	0	0
22809	banderlingbandit	50	10000	84	140	185
22810	banderlingrogue	60	17500	120	165	230
22818	huntersleapeldrista	6	108	0	0	0
22827	emissaryasherondec02	60	3437	0	0	0
22828	giftboxnpc	710	5228	0	0	0
22829	snowmanblind	2	15	1	1	1
22890	studentaunparaita	18	661	1	0	1
22891	studentnuhmudirahuman	9	516	1	0	1
22892	studentnuhmudiralugian	46	2562	2	0	2
22893	studentnuhmudiratumerok	18	661	1	0	1
22894	studenttornash	46	2562	2	0	2
22897	banderlingheirophant	160	1500000	327	297	444
22898	banderlingparagon	160	500000	300	304	436
22899	drudgeseraph	160	1500000	310	276	445
22900	grievverbile	160	500000	310	320	420
22901	mattekarswarthy	160	500000	314	326	433
22902	olthoiprimordial	160	1500000	357	364	460
22903	tuskerobliterator	900	6214571	283	365	435
22904	darkrevenantguardian	160	1500000	300	279	410
22905	zombielichoppressor	160	500000	330	284	455
22908	hollowminiongatekeeper	135	250000	370	310	450
22909	shadowmaelstrom	100	80000	280	220	365
22910	shadowpandem	80	30000	248	210	350
22911	shadowparoxim	100	80000	275	215	360
22912	shadowparoximstealth	100	25000	203	246	292
22913	virindiprofaneauditor	135	250000	367	340	460
22914	virindiprofanenosummon	100	80000	280	240	380
22915	virindiprofanesage	135	250000	347	700	298
22933	golemmist	80	30000	140	170	265
22934	studentnuhmudirapermgiftquest	9	516	1	0	1
22935	studentnuhmudirascared	9	516	1	0	1
22936	warehousemanager	18	661	1	0	1
23035	golemobsidiancrystalmine-nofall	160	500000	460	219	281
23039	studentnuhmudirawrhseguard	46	2562	2	0	2
23040	warehousemanagerfallencantgetup	18	661	1	0	1
23082	golemnubilous	80	30000	125	144	255
23087	lugianjustinianraider	160	1500000	335	355	463
23088	lugianprefectraider	160	500000	312	355	463
23089	shadowphantom	115	125000	310	243	410
23090	shadowspecter	115	125000	300	230	403
23091	shadowwraith	135	750000	315	248	415
23092	tumerokreveredshaman	160	1500000	320	295	430
23093	tumeroktranscendant	160	500000	310	310	430
23205	monougatremendouslo	999	8000000	133	283	200
23316	fishingholehigh	5	24	0	0	0
23317	fishingholelow	5	24	0	0	0
23318	fishingholemid	5	24	0	0	0
23331	moarsmanrankfishingevent	31	2500	100	180	130
23332	niffisparfalfishingevent	10	700	80	80	90
23333	tacklemasterhigh	24	635	1	0	1
23334	tacklemasterlow	24	635	1	0	1
23335	tacklemastermid	24	635	1	0	1
23336	tacklemasternewbie	24	635	1	0	1
23345	golemironsmallarchive	160	500000	427	219	284
23348	astara	15	392	4	0	5
23349	delton	15	392	4	0	5
23350	scribetianliquan	15	392	4	0	5
23478	banderlingpredator	115	125000	310	325	410
23479	banderlingscalper	115	125000	310	290	410
23480	drudgebloodletter	135	250000	300	291	399
23481	olthoimutilator	115	125000	350	317	429
23482	olthoiwarrior	115	125000	315	315	410
23483	sclavusastelord	100	80000	280	230	375
23484	sclavuschomulord	115	125000	265	250	385
23485	sclavusessalord	100	80000	290	240	390
23486	sclavusfaisilord	115	125000	260	245	375
23487	sclavussatalord	115	125000	285	254	390
23488	sclavusululord	100	80000	290	240	385
23489	virindiconsul	135	250000	295	295	405
23490	virindicouncillor	80	30000	150	155	270
23511	spearcagenpc	66	4517	1	0	1
23523	locollectoratlatl	60	2213	1	0	1
23524	minionmartineatlatl	11	161	2	0	2
23548	crystalshardsentient	160	500000	374	250	464
23549	crystalshardsentinel	160	500000	250	400	550
23550	golemplatinumking	750	4357299	300	258	438
23551	gromnieashadolescent	160	1500000	350	360	460
23552	gromnieazureadolescent	160	1500000	350	350	460
23553	gromnieivoryadolescent	160	1500000	350	345	460
23554	gromnierustadolescent	160	500000	350	345	460
23555	hollowminiontelumiat	115	125000	345	310	450
23556	knathandras	160	1500000	390	260	490
23557	knathgerg	155	223920	390	260	490
23558	knathlanal	160	1500000	390	260	490
23559	knathnaes	160	1500000	390	260	490
23560	knathsel	155	223920	390	260	490
23561	knathshirc	160	1500000	390	260	490
23562	shadowabyssal	115	125000	295	230	390
23563	shadowsinister	100	80000	280	220	365
23564	shadowtenebrous	100	80000	290	230	380
23565	tumerokmajor	80	30000	225	205	325
23566	tumeroktrooper	115	125000	298	260	388
23567	tumerokwarmonger	115	125000	330	280	420
23568	ursuindread	160	500000	300	355	465
23569	virindiadjudicator	115	125000	275	265	385
23570	virindiparadox	220	4000000	300	315	425
23571	virindiquidiox	220	4000000	300	295	420
23616	crystalshard	100	80000	225	222	360
23617	tumerokchampion	100	80000	277	240	380
23624	ratbrowntiny	1	5	10	10	10
23625	ratwhitetiny	1	5	10	10	10
23769	virindipreceptor	100	80000	290	200	395
23987	olthoiswarmguard	115	125000	330	320	410
23988	olthoiswarmnoble	100	80000	315	300	390
23989	olthoiswarmsoldier	100	80000	305	300	370
23990	olthoswarmieviscerator	115	125000	315	315	400
23996	bookshelfasheron	213	17539	0	0	0
23997	lugianolcris	46	2562	2	0	2
23998	npcdiamondgolem1	710	295926	0	0	0
23999	npcdiamondgolem2	710	295926	0	0	0
24000	npcdiamondgolem3	710	295926	0	0	0
24001	npcwardendiamondgolem	710	757504	0	0	0
24029	mitequeen	60	17500	176	186	275
24030	miteroyalmatron	60	17500	166	176	266
24031	miteroyalsentry	50	10000	126	152	261
24032	miteroyalsquire	60	17500	130	156	265
24036	virindiinterrogator	100	80000	290	200	395
24052	auninterncrossbow	11	384	1	0	1
24053	auninternrubble	11	384	1	0	1
24054	auninternstaffmagic	11	384	1	0	1
24055	auninternstaffmelee	11	384	1	0	1
24067	diasswordnpc	66	4517	1	0	1
24068	syltynrillon	15	392	4	0	5
24069	weaponsmithomaro	15	392	4	0	5
24133	crystalmoiety	125	500000	365	262	425
24134	reedsharkslasher	100	80000	295	290	395
24139	banditinvisibleoswald	50	3231	3	0	1
24153	ayanbaquraaminah	85	2651	1	0	1
24154	npcinvisibleoswaldballa	28	1894	1	0	1
24155	npcinvisibleoswaldballb	28	1894	1	0	1
24156	npcinvisibleoswaldballc	28	1894	1	0	1
24157	npcinvisibleoswaldballd	28	1894	1	0	1
24158	npcwoodentablet	48	5228	0	0	0
24159	puzzleboxoswald	710	5228	0	0	0
24160	tailorapprenticero	36	771	1	0	1
24161	treesecretlair	710	43164	0	0	0
24184	corpsejaleh	710	43164	0	0	0
24212	strongholdcollectorhuman	76	3275	1	0	1
24213	strongholdcollectorlugian	88	5470	2	0	2
24214	strongholdcollectortumerok	72	4280	1	0	1
24215	collectorshoblackhill	5	221	1	0	1
24216	trophysmithblackhill	8	241	1	0	1
24224	arcanumalchemistapprentice	40	1112	0	0	0
24242	olthoifighternanoc	125	1279	1	0	1
24243	olthoifighternarg	98	542	4	0	5
24244	olthoifighterpincerdanta	119	515	4	0	5
24245	olthoifighterratnose	118	515	4	0	5
24246	olthoifighterripper	122	542	4	0	5
24247	olthoifighterteela	122	542	4	0	5
24248	royalguardperilbeneath	45	845	1	0	1
24249	scoutabigwei	15	392	4	0	5
24250	scoutarat	15	392	4	0	5
24251	scoutstrongbow	15	392	4	0	5
24263	shoshrinenpc	66	4517	1	0	1
24270	boygrubinfesteddrone-xp	35	1528	75	100	125
24271	boygrubinfestedgardener-xp	26	852	60	60	100
24272	boygrubinfestedharvester-xp	18	507	62	53	85
24273	boygrubinfestednymph-xp	32	1223	85	110	75
24274	banderlingaggressor	135	250000	330	345	440
24275	banderlingantagonist	100	80000	210	225	335
24276	banderlingsavage	115	125000	315	335	430
24277	banderlingslayer	100	80000	260	230	365
24278	drudgecabalist	135	250000	305	295	400
24279	drudgegloom	100	80000	270	220	375
24280	drudgemurk	100	80000	215	200	310
24281	drudgemystic	115	125000	267	235	380
24282	drudgepeerless	135	250000	300	291	399
24283	drudgesage	100	80000	235	210	345
